order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,cust_id,year,month,ref_num,age,state,zip,region,discount_percent
100450546,3/11/2021,739635,2,24.3,24.3,0,24.3,Men's Fashion,35698,2021,3,771184,39,FL,34221,South,0
100556481,9/12/2021,895247,2,74.9,74.9,0,74.9,Men's Fashion,35698,2021,9,771184,39,FL,34221,South,0
100354751,10/1/2020,574921,2,66.7,66.7,0,66.7,Mobiles & Tablets,60151,2020,10,208521,27,CA,90803,West,0
100354756,10/1/2020,574935,2,124.9,124.9,0,124.9,Beauty & Grooming,60152,2020,10,494968,55,IA,51366,Midwest,0
100354757,10/1/2020,574936,2,73,73,0,73,Mobiles & Tablets,58132,2020,10,201590,74,TX,79838,South,0
100383232,12/20/2020,621325,2,98.8,98.8,9.88,88.92,Beauty & Grooming,58132,2020,12,201590,74,TX,79838,South,10
100383232,12/20/2020,621326,2,2.7,2.7,0.27,2.43,Superstore,58132,2020,12,201590,74,TX,79838,South,10
100442948,2/6/2021,725936,2,615.8,615.8,0,615.8,Computing,58132,2021,2,201590,74,TX,79838,South,0
100354754,10/1/2020,574931,2,277.5,277.5,0,277.5,Superstore,57688,2020,10,755560,65,AL,36420,South,0
100354754,10/1/2020,574932,2,44.4,44.4,0,44.4,Superstore,57688,2020,10,755560,65,AL,36420,South,0
100354754,10/1/2020,574933,2,16.7,16.7,0,16.7,Superstore,57688,2020,10,755560,65,AL,36420,South,0
100356359,10/9/2020,577861,2,166.5,166.5,20,146.5,Superstore,57688,2020,10,755560,65,AL,36420,South,12.01201201
100357088,10/13/2020,579191,2,166.5,166.5,0,166.5,Superstore,57688,2020,10,755560,65,AL,36420,South,0
100357344,10/15/2020,579616,2,157.5,157.5,0,157.5,Men's Fashion,57688,2020,10,755560,65,AL,36420,South,0
100358056,10/18/2020,580723,2,180,180,0,180,Men's Fashion,57688,2020,10,755560,65,AL,36420,South,0
100359543,10/25/2020,583214,2,296.5,296.5,0,296.5,Men's Fashion,57688,2020,10,755560,65,AL,36420,South,0
100361905,11/6/2020,587237,2,199.8,199.8,0,199.8,Superstore,57688,2020,11,755560,65,AL,36420,South,0
100361959,11/6/2020,587301,2,296.5,296.5,0,296.5,Men's Fashion,57688,2020,11,755560,65,AL,36420,South,0
100368723,11/18/2020,597593,2,99.9,99.9,0,99.9,Mobiles & Tablets,57688,2020,11,755560,65,AL,36420,South,0
100368723,11/18/2020,597594,2,32.5,32.5,0,32.5,Men's Fashion,57688,2020,11,755560,65,AL,36420,South,0
100368723,11/18/2020,597596,2,32.5,32.5,0,32.5,Men's Fashion,57688,2020,11,755560,65,AL,36420,South,0
100373245,11/29/2020,603959,2,16,16,0,16,Home & Living,57688,2020,11,755560,65,AL,36420,South,0
100373245,11/29/2020,603960,2,35,35,0,35,Home & Living,57688,2020,11,755560,65,AL,36420,South,0
100373245,11/29/2020,603961,2,60,60,0,60,Appliances,57688,2020,11,755560,65,AL,36420,South,0
100354755,10/1/2020,574934,2,7930,7930,0,7930,Mobiles & Tablets,60153,2020,10,769037,27,MO,63548,Midwest,0
100355263,10/3/2020,575898,1,7930,0,0,0,Mobiles & Tablets,60153,2020,10,769037,27,MO,63548,Midwest,1.891551072
100354758,10/1/2020,574937,2,31.6,31.6,0,31.6,Appliances,60154,2020,10,713271,23,IL,61075,Midwest,0
100354759,10/1/2020,574938,2,45.5,45.5,0,45.5,Mobiles & Tablets,60155,2020,10,303474,37,VT,5846,Northeast,0
100354762,10/1/2020,574942,3,19.9,39.8,0,39.8,Mobiles & Tablets,60156,2020,10,764148,36,NY,12820,Northeast,0
100354760,10/1/2020,574939,2,35,35,0,35,Mobiles & Tablets,60157,2020,10,299388,56,PA,19091,Northeast,0
100354761,10/1/2020,574940,2,332.5,332.5,0,332.5,Health & Sports,29032,2020,10,643442,43,NY,10537,Northeast,0
100356506,10/10/2020,578123,2,295,295,0,295,Entertainment,29032,2020,10,643442,43,NY,10537,Northeast,0
100357472,10/16/2020,579837,2,295,295,0,295,Entertainment,29032,2020,10,643442,43,NY,10537,Northeast,0
100354763,10/1/2020,574943,3,18.5,37,0,37,Home & Living,50173,2020,10,930261,66,OH,44089,Midwest,0
100358698,10/21/2020,581809,2,54.9,54.9,0,54.9,Women's Fashion,50173,2020,10,930261,66,OH,44089,Midwest,0
100358698,10/21/2020,581810,2,37.5,37.5,0,37.5,Kids & Baby,50173,2020,10,930261,66,OH,44089,Midwest,0
100358698,10/21/2020,581811,2,59.9,59.9,0,59.9,Men's Fashion,50173,2020,10,930261,66,OH,44089,Midwest,0
100354764,10/1/2020,574944,1,308,0,0,0,Mobiles & Tablets,55589,2020,10,745411,26,SC,29914,South,9.74025974
100355301,10/3/2020,575966,1,7930,0,0,0,Mobiles & Tablets,55589,2020,10,745411,26,SC,29914,South,1.891551072
100355304,10/3/2020,575969,2,7930,7930,0,7930,Mobiles & Tablets,55589,2020,10,745411,26,SC,29914,South,0
100356104,10/8/2020,577442,2,7930,7930,0,7930,Mobiles & Tablets,55589,2020,10,745411,26,SC,29914,South,0
100356117,10/8/2020,577468,2,3047.5,3047.5,0,3047.5,Mobiles & Tablets,55589,2020,10,745411,26,SC,29914,South,0
100356117,10/8/2020,577469,2,150.7,150.7,0,150.7,Superstore,55589,2020,10,745411,26,SC,29914,South,0
100356361,10/9/2020,577863,2,7604.2,7604.2,0,7604.2,Computing,55589,2020,10,745411,26,SC,29914,South,0
100360346,10/29/2020,584636,2,5505.2,5505.2,0,5505.2,Mobiles & Tablets,55589,2020,10,745411,26,SC,29914,South,0
100362049,11/6/2020,587391,2,5505.2,5505.2,0,5505.2,Mobiles & Tablets,55589,2020,11,745411,26,SC,29914,South,0
100372102,11/25/2020,602103,2,10899.9,10899.9,0,10899.9,Mobiles & Tablets,55589,2020,11,745411,26,SC,29914,South,0
100372103,11/25/2020,602104,2,10899.9,10899.9,0,10899.9,Mobiles & Tablets,55589,2020,11,745411,26,SC,29914,South,0
100372106,11/25/2020,602107,2,7422,7422,0,7422,Entertainment,55589,2020,11,745411,26,SC,29914,South,0
100372320,11/26/2020,602429,2,857.1,857.1,0,857.1,Women's Fashion,55589,2020,11,745411,26,SC,29914,South,0
100374043,12/3/2020,605325,4,79.9,239.7,75.519,164.181,Men's Fashion,55589,2020,12,745411,26,SC,29914,South,31.50563204
100374043,12/3/2020,605326,4,49.9,149.7,47.163,102.537,Women's Fashion,55589,2020,12,745411,26,SC,29914,South,31.50501002
100374043,12/3/2020,605328,4,28.9,86.7,27.315,59.385,Superstore,55589,2020,12,745411,26,SC,29914,South,31.50519031
100376415,12/12/2020,609127,2,79.5,79.5,10.643,68.857,Beauty & Grooming,55589,2020,12,745411,26,SC,29914,South,13.38742138
100376415,12/12/2020,609128,2,69.9,69.9,9.357,60.543,Beauty & Grooming,55589,2020,12,745411,26,SC,29914,South,13.38626609
100378582,12/14/2020,612568,2,24.9,24.9,0,24.9,Men's Fashion,55589,2020,12,745411,26,SC,29914,South,0
100378582,12/14/2020,612570,2,24.9,24.9,0,24.9,Men's Fashion,55589,2020,12,745411,26,SC,29914,South,0
100403319,12/24/2020,657401,2,606.4,606.4,87.64,518.76,Appliances,55589,2020,12,745411,26,SC,29914,South,14.4525066
100403319,12/24/2020,657402,2,49.9,49.9,9.49,40.41,Appliances,55589,2020,12,745411,26,SC,29914,South,19.01803607
100405287,12/24/2020,660888,2,529.7,529.7,52.97,476.73,Appliances,55589,2020,12,745411,26,SC,29914,South,10
100408398,12/25/2020,666664,2,2395.8,2395.8,250,2145.8,Appliances,55589,2020,12,745411,26,SC,29914,South,10.43492779
100354765,10/1/2020,574945,2,242.3,242.3,0,242.3,Women's Fashion,2579,2020,10,579557,59,ME,4338,Northeast,0
100355063,10/2/2020,575540,2,380,380,0,380,Women's Fashion,2579,2020,10,579557,59,ME,4338,Northeast,0
100355069,10/2/2020,575551,2,380,380,0,380,Women's Fashion,2579,2020,10,579557,59,ME,4338,Northeast,0
100356752,10/11/2020,578557,1,492.2,0,0,0,Women's Fashion,2579,2020,10,579557,59,ME,4338,Northeast,4.063388866
100372995,11/28/2020,603548,2,250,250,0,250,Women's Fashion,2579,2020,11,579557,59,ME,4338,Northeast,0
100373669,12/1/2020,604738,2,365,365,0,365,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100373669,12/1/2020,604739,2,365,365,0,365,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100373669,12/1/2020,604740,2,365,365,0,365,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100373718,12/1/2020,604819,2,365,365,0,365,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100373718,12/1/2020,604820,2,365,365,0,365,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100373805,12/2/2020,604932,2,365,365,0,365,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100374475,12/5/2020,606099,2,857.1,857.1,0,857.1,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100410523,12/26/2020,670306,2,360.5,360.5,0,360.5,Women's Fashion,2579,2020,12,579557,59,ME,4338,Northeast,0
100542420,7/18/2021,872071,6,53,265,0,265,Soghaat,2579,2021,7,579557,59,ME,4338,Northeast,0
100354766,10/1/2020,574947,2,244.5,244.5,0,244.5,Mobiles & Tablets,48102,2020,10,915138,24,UT,84062,West,0
100354767,10/1/2020,574948,2,99.9,99.9,0,99.9,Superstore,60158,2020,10,441877,43,IL,60927,Midwest,0
100354769,10/1/2020,574961,4,10.8,32.4,0,32.4,Soghaat,52373,2020,10,119841,49,SD,57659,Midwest,0
100354769,10/1/2020,574962,3,10.8,21.6,0,21.6,Soghaat,52373,2020,10,119841,49,SD,57659,Midwest,0
100354769,10/1/2020,574963,2,333,333,0,333,Health & Sports,52373,2020,10,119841,49,SD,57659,Midwest,0
100376384,12/12/2020,609076,3,12.4,24.8,0,24.8,Mobiles & Tablets,52373,2020,12,119841,49,SD,57659,Midwest,0
100376384,12/12/2020,609077,2,103.4,103.4,0,103.4,Mobiles & Tablets,52373,2020,12,119841,49,SD,57659,Midwest,0
100422880,12/28/2020,691015,2,159.8,159.8,23.97,135.83,Appliances,52373,2020,12,119841,49,SD,57659,Midwest,15
100422888,12/28/2020,691026,2,159.8,159.8,23.97,135.83,Appliances,52373,2020,12,119841,49,SD,57659,Midwest,15
100471185,4/5/2021,771679,2,104.5,104.5,0,104.5,Superstore,52373,2021,4,119841,49,SD,57659,Midwest,0
100521316,6/8/2021,838606,2,59.9,59.9,0,59.9,Beauty & Grooming,52373,2021,6,119841,49,SD,57659,Midwest,0
100521316,6/8/2021,838607,2,23.5,23.5,0,23.5,Home & Living,52373,2021,6,119841,49,SD,57659,Midwest,0
100521316,6/8/2021,838608,2,13,13,0,13,Soghaat,52373,2021,6,119841,49,SD,57659,Midwest,0
100521316,6/8/2021,838609,2,14,14,0,14,Soghaat,52373,2021,6,119841,49,SD,57659,Midwest,0
100521857,6/9/2021,839360,2,59.9,59.9,0,59.9,Beauty & Grooming,52373,2021,6,119841,49,SD,57659,Midwest,0
100521857,6/9/2021,839361,2,23.5,23.5,0,23.5,Home & Living,52373,2021,6,119841,49,SD,57659,Midwest,0
100521857,6/9/2021,839362,2,13,13,0,13,Soghaat,52373,2021,6,119841,49,SD,57659,Midwest,0
100521857,6/9/2021,839363,2,14,14,0,14,Soghaat,52373,2021,6,119841,49,SD,57659,Midwest,0
100542577,7/19/2021,872300,2,99.9,99.9,0,99.9,Women's Fashion,52373,2021,7,119841,49,SD,57659,Midwest,0
100542577,7/19/2021,872302,2,24.9,24.9,0,24.9,Women's Fashion,52373,2021,7,119841,49,SD,57659,Midwest,0
100542577,7/19/2021,872303,3,11.9,23.8,0,23.8,Women's Fashion,52373,2021,7,119841,49,SD,57659,Midwest,0
100542577,7/19/2021,872304,2,19.9,19.9,0,19.9,Women's Fashion,52373,2021,7,119841,49,SD,57659,Midwest,0
100542577,7/19/2021,872305,3,16,32,0,32,Soghaat,52373,2021,7,119841,49,SD,57659,Midwest,0
100557774,9/15/2021,897612,2,22.5,22.5,0,22.5,Men's Fashion,52373,2021,9,119841,49,SD,57659,Midwest,0
100557774,9/15/2021,897614,2,22.5,22.5,0,22.5,Men's Fashion,52373,2021,9,119841,49,SD,57659,Midwest,0
100557774,9/15/2021,897616,2,22.5,22.5,0,22.5,Men's Fashion,52373,2021,9,119841,49,SD,57659,Midwest,0
100557774,9/15/2021,897618,2,17.9,17.9,0,17.9,Beauty & Grooming,52373,2021,9,119841,49,SD,57659,Midwest,0
100557774,9/15/2021,897619,2,14.1,14.1,0,14.1,Beauty & Grooming,52373,2021,9,119841,49,SD,57659,Midwest,0
100557774,9/15/2021,897620,2,9,9,0,9,Superstore,52373,2021,9,119841,49,SD,57659,Midwest,0
100354768,10/1/2020,574949,3,8.5,17,0,17,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574950,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574951,3,8.5,17,0,17,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574952,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574953,2,6.5,6.5,0,6.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574954,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574955,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574956,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574957,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574958,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574959,2,8.5,8.5,0,8.5,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354768,10/1/2020,574960,3,8.5,17,0,17,Superstore,60159,2020,10,158670,51,CA,93247,West,0
100354773,10/1/2020,574968,2,99.9,99.9,0,99.9,Women's Fashion,59103,2020,10,843889,54,FL,33543,South,0
100354939,10/2/2020,575272,2,34.2,34.2,0,34.2,Women's Fashion,59103,2020,10,843889,54,FL,33543,South,0
100354939,10/2/2020,575274,2,34.2,34.2,0,34.2,Women's Fashion,59103,2020,10,843889,54,FL,33543,South,0
100354770,10/1/2020,574964,2,6097.9,6097.9,0,6097.9,Mobiles & Tablets,60160,2020,10,742180,24,CA,92780,West,0
100354771,10/1/2020,574965,2,3646,3646,0,3646,Computing,60160,2020,10,742180,24,CA,92780,West,0
100354772,10/1/2020,574966,2,10,10,0,10,Beauty & Grooming,59587,2020,10,935863,40,CT,6533,Northeast,0
100358867,10/22/2020,582118,3,29.9,59.8,0,59.8,Men's Fashion,59587,2020,10,935863,40,CT,6533,Northeast,0
100358867,10/22/2020,582120,3,150,300,0,300,Women's Fashion,59587,2020,10,935863,40,CT,6533,Northeast,0
100358867,10/22/2020,582122,3,100,200,0,200,Entertainment,59587,2020,10,935863,40,CT,6533,Northeast,0
100358867,10/22/2020,582123,3,19.9,39.8,0,39.8,Entertainment,59587,2020,10,935863,40,CT,6533,Northeast,0
100360453,10/30/2020,584828,2,16,16,0,16,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360457,10/30/2020,584838,3,10,20,0,20,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360454,10/30/2020,584829,3,6,12,0,12,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360459,10/30/2020,584840,2,10,10,0,10,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360463,10/30/2020,584847,2,10,10,0,10,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360466,10/30/2020,584853,2,6,6,0,6,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360469,10/30/2020,584865,2,8,8,0,8,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360473,10/30/2020,584871,2,8,8,0,8,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360473,10/30/2020,584872,2,6,6,0,6,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360470,10/30/2020,584866,3,10,20,0,20,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360470,10/30/2020,584867,3,10,20,0,20,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360478,10/30/2020,584880,2,10,10,0,10,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360600,10/31/2020,585080,3,10,20,0,20,Soghaat,59587,2020,10,935863,40,CT,6533,Northeast,0
100360731,10/31/2020,585281,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360756,10/31/2020,585317,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360758,10/31/2020,585320,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360758,10/31/2020,585322,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360748,10/31/2020,585307,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360752,10/31/2020,585313,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360763,10/31/2020,585335,2,8,8,0,8,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360767,10/31/2020,585340,2,8,8,0,8,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360761,10/31/2020,585328,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360761,10/31/2020,585329,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360772,10/31/2020,585348,3,8,16,0,16,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360772,10/31/2020,585349,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360779,10/31/2020,585364,3,8,16,0,16,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360779,10/31/2020,585365,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360779,10/31/2020,585367,3,10,20,0,20,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360774,10/31/2020,585353,2,8,8,0,8,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360774,10/31/2020,585354,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360774,10/31/2020,585356,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360790,10/31/2020,585394,2,10,10,0,10,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100360790,10/31/2020,585396,3,8,16,0,16,Others,59587,2020,10,935863,40,CT,6533,Northeast,0
100361018,11/1/2020,585692,2,10,10,0,10,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100361065,11/1/2020,585770,2,8,8,0,8,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100361069,11/1/2020,585778,3,10,20,0,20,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100361095,11/1/2020,585820,3,10,20,0,20,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100361103,11/1/2020,585837,3,10,20,0,20,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100361130,11/1/2020,585892,3,10,20,0,20,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100362080,11/6/2020,587422,2,16,16,0,16,Soghaat,59587,2020,11,935863,40,CT,6533,Northeast,0
100363356,11/8/2020,589173,2,10.5,10.5,0,10.5,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100363356,11/8/2020,589174,2,10.6,10.6,0,10.6,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100370028,11/20/2020,599140,4,10,30,0,30,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372114,11/25/2020,602115,2,0.2,0.2,0,0.2,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372115,11/25/2020,602116,2,0.2,0.2,0,0.2,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372116,11/25/2020,602117,2,0.2,0.2,0,0.2,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372117,11/25/2020,602118,2,0.2,0.2,0,0.2,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372595,11/27/2020,602950,11,15,150,0,150,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372597,11/27/2020,602955,6,15,75,0,75,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372599,11/27/2020,602960,6,10.6,53,0,53,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372889,11/28/2020,603403,4,15,45,0,45,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372890,11/28/2020,603404,4,15,45,0,45,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372892,11/28/2020,603406,4,15,45,0,45,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100372926,11/28/2020,603446,4,15,45,0,45,Others,59587,2020,11,935863,40,CT,6533,Northeast,0
100375855,12/9/2020,608154,4,0.1,0.3,0,0.3,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100375858,12/9/2020,608160,3,10.5,21,0,21,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100375955,12/10/2020,608332,3,10.5,21,0,21,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100376727,12/13/2020,609750,11,10.5,105,0,105,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100380634,12/18/2020,616467,3,22.5,45,0,45,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100380642,12/18/2020,616481,3,105,210,0,210,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100391241,12/21/2020,636034,1,105,0,0,0,Others,59587,2020,12,935863,40,CT,6533,Northeast,9.523809524
100391355,12/21/2020,636193,2,2000,2000,200,1800,Others,59587,2020,12,935863,40,CT,6533,Northeast,10
100395589,12/21/2020,643342,2,1050,1050,0,1050,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100396129,12/22/2020,644415,2,0.1,0.1,0,0.1,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100398922,12/23/2020,649453,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100398964,12/23/2020,649526,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402287,12/24/2020,655636,2,22.5,22.5,0,22.5,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402321,12/24/2020,655686,2,22.5,22.5,0,22.5,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402345,12/24/2020,655728,3,99.8,199.6,0,199.6,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402345,12/24/2020,655730,3,1050,2100,0,2100,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402361,12/24/2020,655756,6,0.1,0.5,0,0.5,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402387,12/24/2020,655800,3,99.8,199.6,0,199.6,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402394,12/24/2020,655811,3,80,160,0,160,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402401,12/24/2020,655824,3,99.8,199.6,0,199.6,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100402446,12/24/2020,655903,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100405923,12/25/2020,661972,2,900,900,0,900,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100405974,12/25/2020,662062,2,900,900,0,900,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100405975,12/25/2020,662063,2,900,900,0,900,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100405996,12/25/2020,662098,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100406001,12/25/2020,662105,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100406003,12/25/2020,662108,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100406022,12/25/2020,662140,2,99.8,99.8,0,99.8,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100416486,12/27/2020,679143,2,900,900,0,900,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100417663,12/27/2020,681110,2,900,900,0,900,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100417897,12/27/2020,681508,2,900,900,0,900,Others,59587,2020,12,935863,40,CT,6533,Northeast,0
100425970,12/29/2020,695351,1,99.8,0,0,0,Others,59587,2020,12,935863,40,CT,6533,Northeast,5
100430996,1/2/2021,704540,2,900,900,0,900,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100431006,1/2/2021,704558,3,10,20,0,20,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100431015,1/2/2021,704574,2,10,10,0,10,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100431039,1/2/2021,704623,2,10,10,0,10,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100431068,1/2/2021,704672,2,99.9,99.9,0,99.9,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100431200,1/2/2021,704894,2,10,10,0,10,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100433317,1/7/2021,708954,2,900,900,0,900,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100433317,1/7/2021,708955,2,10,10,0,10,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100433624,1/8/2021,709567,2,36,36,0,36,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100433630,1/8/2021,709581,3,10,20,0,20,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100436381,1/14/2021,714428,2,10,10,0,10,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100436382,1/14/2021,714429,2,10,10,0,10,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100440406,1/28/2021,721911,2,150,150,0,150,Others,59587,2021,1,935863,40,CT,6533,Northeast,0
100447165,2/25/2021,733729,3,98,196,0,196,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100447168,2/25/2021,733738,3,98,196,0,196,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100447168,2/25/2021,733739,3,10,20,0,20,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100447169,2/25/2021,733743,3,98,196,0,196,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100447169,2/25/2021,733744,2,10,10,0,10,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100447345,2/26/2021,734022,2,20,20,0,20,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100447346,2/26/2021,734023,2,20,20,0,20,Others,59587,2021,2,935863,40,CT,6533,Northeast,0
100449061,3/3/2021,737198,2,20,20,0,20,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100449075,3/3/2021,737221,2,20,20,0,20,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100449424,3/5/2021,737890,2,20,20,0,20,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100449426,3/5/2021,737894,2,20,20,0,20,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100449429,3/5/2021,737897,2,20,20,0,20,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100450735,3/12/2021,739914,2,35,35,0,35,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100450745,3/12/2021,739934,2,45,45,0,45,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
100450747,3/12/2021,739938,2,25,25,0,25,Others,59587,2021,3,935863,40,CT,6533,Northeast,0
